timestamp,cpu_percent,memory_percent,disk_percent,net_sent,net_recv,load_avg_1min,load_avg_5min,load_avg_15min
2025-06-28 19:10:24,6.8,91.1,79.2,288231094,4462073307,0.01,0.02,0.09
2025-06-28 19:10:35,20.8,91.3,79.2,288484443,4462163046,0.0,0.02,0.09
2025-06-28 19:10:46,52.6,87.4,79.2,288700589,4462382505,0.16,0.05,0.1
2025-06-28 19:10:57,6.2,84.8,79.2,288721222,4462413167,0.13,0.05,0.09
2025-06-28 19:11:08,7.2,86.7,79.2,288766878,4462478765,0.11,0.05,0.09
2025-06-28 19:11:19,19.2,86.0,79.2,288819277,4462514315,0.1,0.05,0.09
2025-06-28 19:11:30,15.2,82.9,79.2,288899694,4462535155,0.08,0.04,0.09
2025-06-28 19:11:41,9.2,86.2,79.2,289001708,4462708354,0.06,0.04,0.09
2025-06-28 19:11:52,39.5,92.1,79.2,289506670,4462829676,0.05,0.04,0.09
2025-06-28 19:12:03,10.8,87.8,79.2,289528583,4462838118,0.04,0.04,0.09
2025-06-28 19:12:14,10.7,88.3,79.2,289542688,4462846941,0.04,0.04,0.09
2025-06-28 19:12:25,22.0,88.1,79.2,289582319,4462867209,0.03,0.04,0.09
2025-06-28 19:12:37,20.9,92.2,79.2,289638132,4462905835,0.03,0.03,0.08
2025-06-28 19:12:48,6.9,92.7,79.2,289731297,4462936920,0.02,0.03,0.08
2025-06-28 19:12:59,8.2,88.1,79.2,289778559,4463005711,0.02,0.03,0.08
2025-06-28 19:13:10,16.1,89.3,79.2,289809309,4463039349,0.02,0.03,0.08
2025-06-28 19:13:21,8.2,89.3,79.2,289860050,4463124044,0.01,0.03,0.08
2025-06-28 19:13:32,15.4,89.4,79.2,289929174,4463228862,0.01,0.03,0.08
2025-06-28 19:13:43,29.9,94.5,79.2,289975681,4463295356,0.01,0.03,0.08
2025-06-28 19:13:54,18.5,87.4,79.2,290004962,4463316525,0.01,0.03,0.08
2025-06-28 19:14:05,9.6,86.4,79.2,290016496,4463320823,0.01,0.03,0.08
2025-06-28 19:14:16,15.8,87.3,79.2,290037194,4463354150,0.01,0.03,0.08
2025-06-28 19:14:27,11.5,87.8,79.2,290050298,4463373223,0.0,0.02,0.07
2025-06-28 19:14:38,14.6,88.1,79.2,290117566,4463441979,0.0,0.02,0.07
2025-06-28 19:14:49,10.1,88.0,79.2,290121942,4463445640,0.0,0.02,0.07
2025-06-28 19:15:00,10.4,88.5,79.2,290122822,4463456652,0.08,0.04,0.08
2025-06-28 19:15:11,23.7,89.0,79.2,290162598,4463487430,0.06,0.04,0.08
2025-06-28 19:15:22,25.8,88.7,79.2,290176383,4463498255,0.05,0.04,0.08
2025-06-28 19:15:33,14.5,92.7,79.2,290221626,4463556574,0.04,0.03,0.07
2025-06-28 19:15:44,14.1,93.7,79.2,290389094,4463638056,0.04,0.03,0.07
2025-06-28 19:15:55,8.2,79.9,79.2,290392132,4463641144,0.03,0.03,0.07
2025-06-28 19:16:06,9.6,81.1,79.2,290394059,4463643687,0.03,0.03,0.07
2025-06-28 19:16:17,11.1,83.1,79.2,290423785,4463677325,0.02,0.03,0.07
2025-06-28 19:16:28,6.2,83.9,79.2,290427201,4463680758,0.02,0.03,0.07
2025-06-28 19:16:39,10.7,84.5,79.2,290443340,4463690047,0.01,0.03,0.07
2025-06-28 19:16:50,11.6,86.0,79.2,290502680,4463800083,0.01,0.03,0.07
2025-06-28 19:17:01,17.9,86.9,79.2,290504515,4463811864,0.01,0.03,0.07
2025-06-28 19:17:12,14.3,85.7,79.2,290507110,4463814850,0.01,0.02,0.07
2025-06-28 19:17:23,12.7,87.0,79.2,290577584,4463924940,0.01,0.02,0.07
2025-06-28 19:17:34,8.2,89.3,79.2,290616695,4463963808,0.01,0.02,0.07
2025-06-28 19:17:45,9.0,90.0,79.2,290678298,4464078525,0.0,0.02,0.06
2025-06-28 19:17:56,10.4,89.3,79.2,290695196,4464086583,0.0,0.02,0.06
2025-06-28 19:18:07,23.5,89.4,79.2,290696076,4464087465,0.0,0.02,0.06
2025-06-28 19:18:18,15.9,90.0,79.2,290767866,4464216515,0.0,0.02,0.06
2025-06-28 19:18:29,11.2,90.0,79.2,290770018,4464219468,0.0,0.02,0.06
2025-06-28 19:18:40,12.8,90.9,79.2,290818141,4464233934,0.0,0.02,0.06
2025-06-28 19:18:51,6.0,90.2,79.2,290828489,4464239577,0.0,0.02,0.06
2025-06-28 19:19:02,11.4,90.5,79.2,290830105,4464250969,0.0,0.02,0.06
2025-06-28 19:19:13,20.4,89.4,79.2,290832458,4464253914,0.0,0.02,0.06
2025-06-28 19:19:24,18.5,90.7,79.2,290980385,4464547820,0.0,0.02,0.06
2025-06-28 19:19:36,26.7,89.9,79.2,291029084,4464656740,0.0,0.02,0.06
2025-06-28 19:19:47,69.6,95.4,79.2,291193573,4464913228,0.0,0.01,0.06
2025-06-28 19:19:58,11.2,87.2,79.2,291296774,4465208664,0.0,0.01,0.06
2025-06-28 19:20:09,12.4,87.5,79.2,291805598,4466976418,0.07,0.03,0.06
2025-06-28 19:20:20,16.7,88.0,79.2,292020549,4467270492,0.06,0.03,0.06
2025-06-28 19:20:31,20.7,90.1,79.2,292515517,4468649339,0.05,0.03,0.06
2025-06-28 19:20:42,7.8,85.3,79.2,292539408,4468663939,0.04,0.03,0.06
2025-06-28 19:20:53,32.5,80.7,79.2,292544601,4468667214,0.03,0.03,0.06
2025-06-28 19:21:04,9.9,80.5,79.2,292585104,4468713679,0.03,0.02,0.06
2025-06-28 19:21:15,15.0,81.8,79.2,292604195,4468717353,0.03,0.02,0.06
2025-06-28 19:21:26,12.2,82.5,79.2,292650002,4468800958,0.02,0.02,0.06
2025-06-28 19:21:37,22.6,84.6,79.2,292750514,4468967890,0.02,0.02,0.06
2025-06-28 19:21:48,12.4,84.8,79.2,292775099,4469001436,0.01,0.02,0.05
2025-06-28 19:21:59,11.6,87.5,79.2,292832794,4469297694,0.01,0.02,0.05
2025-06-28 19:22:10,12.6,87.1,79.2,292834670,4469299681,0.01,0.02,0.05
2025-06-28 19:22:21,48.4,90.3,79.2,292884706,4469367129,0.01,0.02,0.05
2025-06-28 19:22:32,2.9,91.0,79.2,292922451,4469398411,0.01,0.02,0.05
2025-06-28 19:22:43,1.4,88.2,79.2,292972903,4469436257,0.01,0.02,0.05
2025-06-28 19:22:54,47.9,88.6,79.2,292974333,4469437367,0.08,0.03,0.06
2025-06-28 19:23:05,11.9,88.2,79.2,293016575,4469522483,0.07,0.03,0.06
2025-06-28 19:23:16,14.5,89.2,79.2,293081702,4469620594,0.06,0.03,0.05
2025-06-28 19:23:27,2.9,85.2,79.2,293127047,4469705045,0.05,0.03,0.05
2025-06-28 19:23:38,16.0,90.3,79.2,293201779,4469806490,0.11,0.05,0.06
2025-06-28 19:23:49,20.5,89.8,79.2,293217976,4469817434,0.1,0.04,0.06
2025-06-28 19:24:00,5.5,89.8,79.2,293220320,4469820358,0.08,0.04,0.06
2025-06-28 19:24:11,1.4,89.2,79.2,293221614,4469821657,0.07,0.04,0.06
2025-06-28 19:24:22,17.5,94.2,79.2,293334100,4470027683,0.05,0.04,0.06
2025-06-28 19:24:33,22.9,92.6,79.2,293378205,4470097612,0.05,0.04,0.06
2025-06-28 19:24:44,16.3,86.6,79.2,293432339,4470195391,0.04,0.04,0.05
2025-06-28 19:24:55,5.7,85.4,79.2,293435699,4470197833,0.03,0.04,0.05
2025-06-28 19:25:06,6.0,85.6,79.2,293438414,4470211154,0.03,0.03,0.05
2025-06-28 19:25:17,15.9,85.7,79.2,293518763,4470347418,0.02,0.03,0.05
2025-06-28 19:25:28,9.2,87.4,79.2,293528233,4470378320,0.02,0.03,0.05
2025-06-28 19:25:39,7.0,88.1,79.2,293571567,4470433674,0.02,0.03,0.05
2025-06-28 19:25:50,3.9,85.7,79.2,293630492,4470494587,0.33,0.1,0.07
2025-06-28 19:26:01,15.7,86.9,79.2,293633018,4470497668,0.28,0.09,0.07
2025-06-28 19:26:12,20.4,86.8,79.2,293689796,4470542203,0.54,0.15,0.09
2025-06-28 19:26:23,29.3,89.2,79.2,293800305,4470699851,0.46,0.15,0.09
2025-06-28 19:26:34,17.4,90.5,79.2,293875052,4470782805,0.39,0.14,0.09
2025-06-28 19:26:46,22.4,88.6,79.2,293941321,4470831746,0.33,0.14,0.09
2025-06-28 19:26:57,5.2,88.9,79.2,293942982,4470833460,0.28,0.13,0.09
2025-06-28 19:27:08,17.8,89.5,79.2,293945446,4470846532,0.22,0.13,0.09
2025-06-28 19:27:19,11.2,85.5,79.2,294000673,4470960918,0.18,0.12,0.09
2025-06-28 19:27:30,27.1,87.2,79.2,294031117,4471014760,0.15,0.12,0.09
2025-06-28 19:27:41,53.6,91.1,79.2,294057863,4471035972,0.13,0.12,0.08
2025-06-28 19:27:52,18.2,82.2,79.2,294089078,4471073005,0.11,0.11,0.08
2025-06-28 19:28:03,57.7,88.8,79.2,294091113,4471075668,0.09,0.11,0.08
2025-06-28 19:28:14,1.9,85.4,79.2,294093059,4471077673,0.07,0.1,0.08
2025-06-28 19:28:25,4.5,88.1,79.2,294101967,4471089922,0.06,0.1,0.08
2025-06-28 19:28:36,3.5,89.6,79.2,294177269,4471171776,0.05,0.1,0.08
2025-06-28 19:28:47,65.6,89.5,79.2,294205513,4471197400,0.04,0.09,0.08
2025-06-28 19:28:58,1.4,83.8,79.2,294206938,4471203752,0.31,0.15,0.1
2025-06-28 19:29:09,11.6,85.8,79.2,294209512,4471211921,0.26,0.15,0.1
2025-06-28 19:29:20,2.9,84.6,79.2,294237991,4471264776,0.22,0.14,0.1
2025-06-28 19:29:31,7.5,87.3,79.2,294272841,4471282109,0.19,0.14,0.1
2025-06-28 19:29:42,19.5,90.4,79.2,294273937,4471283161,0.16,0.13,0.1
2025-06-28 19:29:53,43.3,85.3,79.2,294286972,4471297979,0.12,0.13,0.09
2025-06-28 19:30:04,9.1,87.2,79.2,294299559,4471333434,0.1,0.12,0.09
2025-06-28 19:30:15,5.7,91.2,79.2,294321797,4471358866,0.09,0.12,0.09
2025-06-28 19:30:26,3.5,87.9,79.2,294361770,4471414605,0.07,0.12,0.09
2025-06-28 19:30:37,99.4,94.0,79.2,294427984,4471515608,0.3,0.16,0.11
2025-06-28 19:30:48,21.0,86.8,79.2,294430923,4471521015,0.64,0.25,0.14
2025-06-28 19:30:59,17.1,86.4,79.2,294456185,4471575065,0.76,0.29,0.15
2025-06-28 19:31:10,2.1,89.3,79.2,294467542,4471593433,0.65,0.28,0.15
2025-06-28 19:31:21,1.2,87.4,79.2,294487845,4471643665,0.55,0.27,0.15
2025-06-28 19:31:32,5.6,85.2,79.2,294582427,4471798248,0.46,0.26,0.15
2025-06-28 19:31:43,3.3,88.5,79.2,294643304,4471865832,0.44,0.27,0.15
2025-06-28 19:31:54,23.9,86.5,79.2,294658732,4471883641,0.37,0.26,0.15
2025-06-28 19:32:05,33.3,89.0,79.2,294659775,4471884697,0.32,0.25,0.15
2025-06-28 19:32:16,46.4,90.0,79.2,294672877,4471899121,0.27,0.24,0.15
2025-06-28 19:32:27,5.6,87.8,79.2,294711893,4471999507,0.23,0.23,0.14
2025-06-28 19:32:38,5.8,87.6,79.2,294778581,4472084149,0.18,0.22,0.14
2025-06-28 19:32:49,11.1,86.6,79.2,294790291,4472102104,0.15,0.21,0.14
2025-06-28 19:33:01,3.1,84.4,79.2,294791960,4472113967,0.13,0.21,0.14
2025-06-28 19:33:12,3.8,85.1,79.2,294839970,4472179154,0.11,0.2,0.14
2025-06-28 19:33:23,5.6,86.7,79.2,294902504,4472280337,0.09,0.19,0.14
2025-06-28 19:33:34,2.5,89.3,79.2,294981520,4472348737,0.07,0.18,0.13
2025-06-28 19:33:45,4.8,83.6,79.2,294998327,4472361370,0.06,0.18,0.13
2025-06-28 19:33:56,34.5,90.6,79.2,295001383,4472364960,0.05,0.17,0.13
2025-06-28 19:34:07,1.7,79.8,79.2,295056363,4472460389,0.04,0.17,0.13
2025-06-28 19:34:18,21.1,84.7,79.2,295147767,4472629012,0.04,0.16,0.13
2025-06-28 19:34:29,34.5,84.8,79.2,295238532,4472808816,0.03,0.15,0.13
2025-06-28 19:34:40,35.9,92.2,79.2,295284726,4472889573,0.02,0.15,0.12
2025-06-28 19:34:51,15.4,87.4,79.2,295320595,4472928639,0.02,0.14,0.12
2025-06-28 19:35:02,2.4,87.4,79.2,295324389,4472941135,0.02,0.14,0.12
2025-06-28 19:35:13,4.1,87.6,79.2,295326108,4472943477,0.01,0.13,0.12
2025-06-28 19:35:24,10.5,88.5,79.2,295410548,4473111290,0.01,0.13,0.12
2025-06-28 19:35:35,2.1,85.9,79.2,295452606,4473169118,0.08,0.14,0.12
2025-06-28 19:35:46,1.4,88.4,79.2,295470375,4473182539,0.07,0.14,0.12
2025-06-28 19:35:57,2.3,71.9,79.2,295496564,4473212826,0.06,0.13,0.12
2025-06-28 19:36:08,2.9,73.2,79.2,295497803,4473214085,0.05,0.13,0.12
2025-06-28 19:36:19,46.5,80.7,79.2,295515296,4473243070,0.04,0.12,0.12
2025-06-28 19:36:30,29.9,85.7,79.2,295560547,4473421844,0.03,0.12,0.11
2025-06-28 19:36:41,44.9,79.7,79.2,295578680,4473441745,0.03,0.11,0.11
2025-06-28 19:36:52,42.4,81.6,79.2,295596898,4473476612,0.02,0.11,0.11
2025-06-28 19:37:03,3.5,83.9,79.2,295658223,4473532773,0.02,0.11,0.11
2025-06-28 19:37:14,1.0,84.3,79.2,295913962,4473555033,0.02,0.1,0.11
2025-06-28 19:37:25,6.4,85.4,79.2,295948821,4473620526,0.01,0.1,0.11
2025-06-28 19:37:36,1.4,78.5,79.2,295984926,4473636831,0.01,0.09,0.11
2025-06-28 19:37:47,56.5,83.7,79.2,296039147,4473690826,0.01,0.09,0.11
2025-06-28 19:37:58,2.5,85.1,79.2,296041612,4473693938,0.01,0.09,0.1
2025-06-28 19:38:09,13.2,83.2,79.2,296043706,4473696089,0.01,0.08,0.1
2025-06-28 19:38:20,5.4,84.8,79.2,296046465,4473699375,0.15,0.11,0.11
2025-06-28 19:38:31,3.5,87.9,79.2,296146659,4473816002,0.13,0.11,0.11
2025-06-28 19:38:42,6.7,80.7,79.2,296149069,4473819012,0.11,0.11,0.11
2025-06-28 19:38:53,31.9,83.6,79.2,296150623,4473820522,0.09,0.1,0.11
2025-06-28 19:39:04,17.1,85.1,79.2,296153554,4473833926,0.07,0.1,0.11
2025-06-28 19:39:15,81.7,93.3,79.2,296195188,4474063418,0.06,0.09,0.11
2025-06-28 19:39:26,17.0,88.9,79.2,296432048,4474460405,0.05,0.09,0.1
2025-06-28 19:39:37,32.6,89.2,79.2,296576193,4474553391,0.04,0.09,0.1
2025-06-28 19:39:49,7.0,89.6,79.2,296630964,4474649369,0.04,0.09,0.1
2025-06-28 19:40:00,5.8,86.4,79.2,296687860,4474686698,0.03,0.08,0.1
2025-06-28 19:40:11,10.5,80.4,79.2,296689230,4474688239,0.02,0.08,0.1
2025-06-28 19:40:22,6.6,84.1,79.2,296749148,4474831567,0.02,0.08,0.1
2025-06-28 19:40:33,6.8,82.9,79.2,296765756,4474842373,0.02,0.07,0.1
2025-06-28 19:40:44,11.8,87.7,79.2,296823677,4474927006,0.01,0.07,0.1
2025-06-28 19:40:55,15.5,92.3,79.2,296825121,4474928445,0.01,0.07,0.09
2025-06-28 19:41:06,21.9,82.1,79.2,296828504,4474943093,0.01,0.07,0.09
2025-06-28 19:41:17,42.9,87.3,79.2,296829637,4474944212,0.01,0.06,0.09
2025-06-28 19:41:28,15.9,89.5,79.2,296886169,4475045611,0.01,0.06,0.09
2025-06-28 19:41:39,5.2,90.0,79.2,296907171,4475055511,0.01,0.06,0.09
2025-06-28 19:41:50,4.5,87.1,79.2,296941369,4475087158,0.08,0.07,0.09
2025-06-28 19:42:01,4.7,90.8,79.2,296942562,4475088292,0.07,0.07,0.09
2025-06-28 19:42:12,37.5,90.8,79.2,296974607,4475109821,0.22,0.1,0.1
2025-06-28 19:42:23,35.6,88.1,79.2,297080501,4475325707,0.27,0.11,0.11
2025-06-28 19:42:34,8.7,87.8,79.2,297126016,4475385910,0.23,0.11,0.11
2025-06-28 19:42:45,21.5,89.8,79.2,297154051,4475424961,0.18,0.11,0.11
2025-06-28 19:42:56,9.1,87.8,79.2,297155916,4475426788,0.15,0.1,0.1
2025-06-28 19:43:07,2.2,88.4,79.2,297158619,4475438124,0.13,0.1,0.1
2025-06-28 19:43:18,3.7,88.1,79.2,297223910,4475532670,0.11,0.1,0.1
2025-06-28 19:43:29,3.7,90.2,79.2,297246517,4475586395,0.09,0.09,0.1
2025-06-28 19:43:40,16.7,94.5,79.2,297466970,4475903442,0.07,0.09,0.1
2025-06-28 19:43:51,21.2,95.9,79.2,297558599,4476020696,0.06,0.08,0.1
2025-06-28 19:44:02,4.1,89.2,79.2,297559932,4476024587,0.05,0.08,0.1
2025-06-28 19:44:13,21.4,91.3,79.2,297589936,4476060316,0.04,0.08,0.1
2025-06-28 19:44:24,4.9,89.6,79.2,297618433,4476111233,0.04,0.08,0.09
2025-06-28 19:44:35,2.3,90.2,79.2,297704749,4476274214,0.03,0.07,0.09
2025-06-28 19:44:46,2.5,90.4,79.2,297706068,4476275775,0.02,0.07,0.09
2025-06-28 19:44:57,2.7,85.8,79.2,297728210,4476317247,0.02,0.07,0.09
2025-06-28 19:45:08,4.0,85.6,79.2,297731612,4476331646,0.02,0.07,0.09
2025-06-28 19:45:19,4.3,85.5,79.2,297754367,4476383804,0.01,0.06,0.09
2025-06-28 19:45:30,5.4,85.3,79.2,297809833,4476441941,0.01,0.06,0.09
2025-06-28 19:45:41,72.3,91.6,79.2,297827948,4476466334,0.01,0.06,0.09
2025-06-28 19:45:52,2.1,80.6,79.2,297831276,4476472072,0.01,0.06,0.09
2025-06-28 19:46:03,4.7,80.9,79.2,297832443,4476473502,0.01,0.05,0.08
2025-06-28 19:46:14,1.9,81.2,79.2,297835063,4476476753,0.01,0.05,0.08
2025-06-28 19:46:26,14.5,82.2,79.2,297840022,4476483100,0.0,0.05,0.08
2025-06-28 19:46:37,2.9,83.0,79.2,297891142,4476533295,0.0,0.05,0.08
2025-06-28 19:46:48,25.5,85.1,79.2,297908231,4476550238,0.08,0.06,0.09
2025-06-28 19:46:59,4.3,90.3,79.2,297915671,4476569354,0.06,0.06,0.09
2025-06-28 19:47:10,1.4,90.0,79.2,297916913,4476571110,0.05,0.06,0.08
2025-06-28 19:47:21,1.4,87.9,79.2,297967645,4476619370,0.04,0.06,0.08
2025-06-28 19:47:32,4.8,88.3,79.2,297988352,4476629873,0.04,0.05,0.08
2025-06-28 19:47:43,2.3,88.7,79.2,298037541,4476692385,0.03,0.05,0.08
2025-06-28 19:47:54,4.5,87.6,79.2,298049511,4476706179,0.03,0.05,0.08
2025-06-28 19:48:05,10.0,89.6,79.2,298061287,4476720482,0.02,0.05,0.08
2025-06-28 19:48:16,10.2,90.1,79.2,298075911,4476735783,0.02,0.05,0.08
2025-06-28 19:48:27,4.7,91.1,79.2,298127055,4476831743,0.01,0.05,0.08
2025-06-28 19:48:38,9.5,88.6,79.2,298170925,4476863810,0.01,0.04,0.08
2025-06-28 19:48:49,6.4,88.7,79.2,298213037,4476886858,0.01,0.04,0.08
2025-06-28 19:49:00,8.3,89.6,79.2,298231964,4476902147,0.01,0.04,0.07
2025-06-28 19:49:11,27.1,89.2,79.2,298255856,4476908517,0.01,0.04,0.07
2025-06-28 19:49:22,7.5,90.0,79.2,298318271,4477007100,0.01,0.04,0.07
2025-06-28 19:49:33,9.6,90.1,79.2,298357851,4477026927,0.0,0.04,0.07
2025-06-28 19:49:44,11.4,90.5,79.2,298403592,4477053219,0.0,0.04,0.07
2025-06-28 19:49:55,3.5,89.2,79.2,298432562,4477084440,0.0,0.03,0.07
2025-06-28 19:50:06,3.1,89.1,79.2,298436450,4477087787,0.0,0.03,0.07
2025-06-28 19:50:17,2.1,87.6,79.2,298450588,4477102125,0.0,0.03,0.07
2025-06-28 19:50:28,4.8,87.5,79.2,298508213,4477213317,0.0,0.03,0.07
2025-06-28 19:50:39,2.5,87.8,79.2,298557561,4477245545,0.0,0.03,0.07
2025-06-28 19:50:50,26.9,93.4,79.2,298598390,4477310405,0.0,0.03,0.07
2025-06-28 19:51:01,12.0,83.1,79.2,298634852,4477386652,0.0,0.03,0.06
2025-06-28 19:51:12,3.1,83.5,79.2,298649657,4477396090,0.0,0.03,0.06
2025-06-28 19:51:23,15.2,83.4,79.2,298697418,4477502872,0.0,0.03,0.06
2025-06-28 19:51:34,5.8,84.7,79.2,298737496,4477528056,0.0,0.02,0.06
2025-06-28 19:51:45,7.3,85.8,79.2,298784797,4477564400,0.07,0.04,0.07
2025-06-28 19:51:56,47.8,94.0,79.2,298809739,4477593619,0.06,0.04,0.07
2025-06-28 19:52:07,20.4,89.6,79.2,298828824,4477655088,0.05,0.04,0.07
2025-06-28 19:52:18,76.4,92.8,79.2,299237980,4478830195,0.04,0.04,0.06
2025-06-28 19:52:29,58.8,91.5,79.2,299712205,4480380187,0.04,0.03,0.06
2025-06-28 19:52:40,19.4,86.9,79.2,299905333,4480656360,0.03,0.03,0.06
2025-06-28 19:52:51,8.1,86.6,79.2,299928172,4480682002,0.03,0.03,0.06
2025-06-28 19:53:02,5.6,87.4,79.2,299953916,4480718343,0.02,0.03,0.06
2025-06-28 19:53:13,20.8,89.4,79.2,299955732,4480720332,0.02,0.03,0.06
2025-06-28 19:53:24,12.2,89.6,79.2,299997671,4480812468,0.02,0.03,0.06
2025-06-28 19:53:36,12.0,91.0,79.2,300106249,4480922319,0.01,0.03,0.06
2025-06-28 19:53:47,15.4,90.9,79.2,300144966,4480961238,0.01,0.03,0.06
2025-06-28 19:53:58,16.3,93.4,79.2,300167889,4481000626,0.08,0.04,0.06
2025-06-28 19:54:09,10.9,93.1,79.2,300171217,4481004699,0.14,0.06,0.07
2025-06-28 19:54:20,4.4,93.4,79.2,300203337,4481018311,0.12,0.05,0.07
2025-06-28 19:54:31,22.4,88.0,79.2,300375241,4481114397,0.09,0.05,0.07
2025-06-28 19:54:42,33.4,91.8,79.2,300407557,4481149317,0.16,0.07,0.07
2025-06-28 19:54:53,6.6,91.7,79.2,300435214,4481202432,0.14,0.06,0.07
2025-06-28 19:55:04,8.1,91.9,79.2,300444877,4481230613,0.11,0.06,0.07
2025-06-28 19:55:15,19.9,85.3,79.2,300467796,4481249604,0.1,0.06,0.07
2025-06-28 19:55:26,3.5,86.3,79.2,300521885,4481328471,0.08,0.06,0.07
2025-06-28 19:55:37,10.7,87.0,79.2,300556640,4481366674,0.06,0.06,0.07
2025-06-28 19:55:48,43.5,97.0,79.2,300625243,4481428666,0.05,0.05,0.07
2025-06-28 19:55:59,7.5,77.7,79.2,300639134,4481454529,0.53,0.15,0.1
2025-06-28 19:56:10,3.5,78.5,79.2,300661856,4481506512,0.44,0.15,0.1
2025-06-28 19:56:21,4.9,80.6,79.2,300718126,4481622504,0.42,0.16,0.1
2025-06-28 19:56:32,5.2,83.7,79.2,300757985,4481679067,0.44,0.17,0.11
2025-06-28 19:56:43,6.0,85.5,79.2,300759225,4481680257,0.37,0.16,0.1
2025-06-28 19:56:54,3.3,85.8,79.2,300762104,4481683742,0.31,0.16,0.1
2025-06-28 19:57:05,6.2,86.4,79.2,300764432,4481695907,1.3,0.37,0.17
2025-06-28 19:57:16,5.6,85.0,79.2,300767291,4481699339,1.02,0.35,0.17
2025-06-28 19:57:27,20.0,86.1,79.2,300825672,4481823254,0.86,0.34,0.17
2025-06-28 19:57:38,3.9,86.7,79.2,300856313,4481862636,0.73,0.33,0.17
2025-06-28 19:57:49,9.1,87.0,79.2,300872913,4481874097,0.62,0.32,0.17
2025-06-28 19:58:00,3.7,87.0,79.2,300874188,4481875363,0.52,0.3,0.16
2025-06-28 19:58:11,2.9,86.8,79.2,300876797,4481878481,0.41,0.29,0.16
2025-06-28 19:58:22,7.9,90.7,79.2,300992040,4482078786,0.42,0.3,0.17
2025-06-28 19:58:33,3.1,90.8,79.2,301020327,4482102341,0.36,0.29,0.16
2025-06-28 19:58:44,6.4,92.8,79.2,301036860,4482112354,0.3,0.28,0.16
2025-06-28 19:58:55,5.0,93.5,79.2,301083717,4482193410,0.26,0.27,0.16
2025-06-28 19:59:06,6.9,93.0,79.2,301085407,4482204998,0.2,0.26,0.16
2025-06-28 19:59:17,7.6,92.9,79.2,301097714,4482225463,0.17,0.25,0.16
2025-06-28 19:59:28,6.0,93.1,79.2,301174356,4482360144,0.14,0.24,0.15
2025-06-28 19:59:39,4.3,93.7,79.2,301196982,4482371712,0.12,0.23,0.15
2025-06-28 19:59:50,4.3,89.1,79.2,301227904,4482406295,0.1,0.22,0.15
2025-06-28 20:00:01,16.1,89.4,79.2,301241633,4482442928,0.08,0.21,0.15
2025-06-28 20:00:12,29.0,91.3,79.2,301243916,4482444102,0.07,0.21,0.15
2025-06-28 20:00:23,3.1,91.9,79.2,301246507,4482447399,0.06,0.2,0.14
2025-06-28 20:00:34,6.2,91.9,79.2,301247760,4482448480,0.05,0.19,0.14
2025-06-28 20:00:45,12.5,92.2,79.2,301250625,4482451849,0.04,0.19,0.14
2025-06-28 20:00:57,6.4,84.7,79.2,301274213,4482485729,0.03,0.18,0.14
2025-06-28 20:01:08,3.7,86.6,79.2,301276420,4482497849,0.03,0.17,0.14
2025-06-28 20:01:19,45.3,91.4,79.2,301298523,4482515333,0.02,0.17,0.14
2025-06-28 20:01:30,3.3,91.0,79.2,301306011,4482548493,0.02,0.16,0.13
2025-06-28 20:01:41,3.9,90.9,79.2,301342715,4482564933,0.02,0.15,0.13
2025-06-28 20:01:52,15.8,92.0,79.2,301392709,4482815111,0.01,0.15,0.13
2025-06-28 20:02:03,2.2,92.4,79.2,301395270,4482818283,0.01,0.14,0.13
2025-06-28 20:02:14,4.8,91.9,79.2,301396511,4482819343,0.01,0.14,0.13
2025-06-28 20:02:25,3.5,92.7,79.2,301398962,4482822505,0.01,0.13,0.13
2025-06-28 20:02:36,9.1,93.4,79.2,301454708,4482895065,0.01,0.13,0.13
2025-06-28 20:02:47,4.5,93.5,79.2,301457767,4482898569,0.01,0.12,0.12
2025-06-28 20:02:58,29.1,82.5,79.2,301469425,4482910899,0.0,0.12,0.12
2025-06-28 20:03:09,4.7,83.6,79.2,301484355,4482936207,0.0,0.11,0.12
2025-06-28 20:03:20,3.7,84.7,79.2,301498838,4482968806,0.0,0.11,0.12
2025-06-28 20:03:31,11.7,86.1,79.2,301614395,4483098238,0.0,0.11,0.12
2025-06-28 20:03:42,13.2,87.5,79.2,301651161,4483126156,0.0,0.1,0.12
2025-06-28 20:03:53,8.4,89.3,79.2,301660783,4483138356,0.0,0.1,0.11
2025-06-28 20:04:04,20.9,90.4,79.2,301663651,4483141756,0.0,0.1,0.11
2025-06-28 20:04:15,16.3,93.4,79.2,301664495,4483142528,0.0,0.09,0.11
2025-06-28 20:04:26,57.1,93.3,79.2,301809763,4483312047,0.0,0.09,0.11
2025-06-28 20:04:37,17.6,85.8,79.2,301904615,4483388222,0.0,0.09,0.11
2025-06-28 20:04:48,29.4,88.2,79.2,301953853,4483409570,0.0,0.08,0.11
2025-06-28 20:04:59,14.2,90.6,79.2,301963434,4483428892,0.0,0.08,0.11
2025-06-28 20:05:10,6.4,91.1,79.2,301967337,4483432371,0.0,0.08,0.11
2025-06-28 20:05:21,12.3,93.7,79.2,302046504,4483544669,0.0,0.07,0.1
2025-06-28 20:05:32,9.8,84.9,79.2,302070049,4483558176,0.0,0.07,0.1
2025-06-28 20:05:43,26.3,86.0,79.2,302089357,4483563441,0.0,0.07,0.1
2025-06-28 20:05:54,10.7,85.8,79.2,302101400,4483575729,0.0,0.07,0.1
